 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
  1069    1.893           29299           29376           29371           29367          0.5000;
  1070    1.895           29427           29427           29416           29405          0.5000;
  1071    1.897           29427           29478           29460           29444          0.5000;
  1072    1.898           29427           29529           29504           29489          0.5000;
  1073    1.900           29555           29581           29548           29540          0.5000;
  1074    1.902           29555           29632           29592           29591          0.5000;
  1075    1.904           29684           29684           29637           29638          0.5000;
  1076    1.905           29684           29735           29681           29679          0.5000;
  1077    1.907           29684           29787           29726           29715          0.5000;
  1078    1.909           29812           29838           29770           29752          0.5000;
  1079    1.911           29812           29889           29814           29796          0.5000;
  1080    1.913           29941           29941           29859           29848          0.5000;
  1081    1.914           29941           29992           29904           29904          0.5000;
  1082    1.916           29941           30043           29949           29957          0.5000;
  1083    1.918           30069           30094           29994           30001          0.5000;
  1084    1.920           30069           30145           30039           30036          0.5000;
  1085    1.921           30196           30196           30085           30069          0.5000;
  1086    1.923           30196           30247           30130           30107          0.5000;
  1087    1.925           30196           30297           30176           30155          0.5000;
  1088    1.927           30322           30347           30222           30212          0.5000;
  1089    1.928           30322           30398           30268           30271          0.5000;
  1090    1.930           30448           30448           30314           30325          0.5000;
  1091    1.932           30448           30498           30361           30369          0.5000;
  1092    1.934           30448           30548           30408           30404          0.5000;
  1093    1.936           30573           30598           30455           30437          0.5000;
  1094    1.937           30573           30648           30502           30477          0.5000;
  1095    1.939           30698           30698           30550           30529          0.5000;
  1096    1.941           30698           30747           30598           30589          0.5000;
  1097    1.943           30698           30797           30646           30650          0.5000;
  1098    1.944           30821           30846           30694           30704          0.5000;
  1099    1.946           30821           30895           30743           30749          0.5000;
  1100    1.948           30945           30945           30792           30786          0.5000;
  1101    1.950           30945           30994           30842           30824          0.5000;
  1102    1.951           30945           31043           30891           30869          0.5000;
  1103    1.953           31067           31091           30941           30923          0.5000;
  1104    1.955           31067           31141           30991           30983          0.5000;
  1105    1.957           31189           31189           31041           31043          0.5000;
  1106    1.959           31189           31238           31092           31097          0.5000;
  1107    1.960           31189           31287           31142           31143          0.5000;
  1108    1.962           31311           31335           31194           31185          0.5000;
  1109    1.964           31311           31384           31245           31227          0.5000;
  1110    1.966           31433           31433           31296           31276          0.5000;
  1111    1.967           31433           31481           31348           31332          0.5000;
  1112    1.969           31433           31530           31400           31393          0.5000;
  1113    1.971           31555           31579           31452           31453          0.5000;
  1114    1.973           31555           31627           31504           31507          0.5000;
  1115    1.974           31676           31676           31557           31555          0.5000;
  1116    1.976           31676           31725           31610           31599          0.5000;
  1117    1.978           31676           31773           31663           31645          0.5000;
  1118    1.980           31798           31822           31716           31697          0.5000;
  1119    1.982           31798           31871           31770           31755          0.5000;
  1120    1.983           31919           31919           31823           31817          0.5000;
  1121    1.985           31919           31968           31877           31877          0.5000;
  1122    1.987           31919           32016           31931           31932          0.5000;
  1123    1.989           32041           32065           31985           31981          0.5000;
  1124    1.990           32041           32113           32039           32027          0.5000;
  1125    1.992           32162           32162           32093           32074          0.5000;
  1126    1.994           32162           32210           32147           32127          0.5000;
  1127    1.996           32162           32259           32201           32187          0.5000;
  1128    1.998           32283           32307           32256           32249          0.5000;
  1129    1.999           32283           32356           32310           32310          0.5000;
  1130    2.001           32405           32405           32365           32365          0.0000;
  1131    2.003           32405           32453           32420           32414          0.0000;
  1132    2.005           32405           32501           32475           32460          0.0000;
  1133    2.006           32525           32550           32529           32509          0.0000;
  1134    2.008           32525           32598           32584           32564          0.0000;
  1135    2.010           32646           32646           32639           32625          0.0000;
  1136    2.012           32646           32694           32694           32688          0.0000;
  1137    2.013           32646           32742           32748           32748          0.0000;
  1138    2.015           32766           32790           32803           32801          0.0000;
  1139    2.017           32766           32838           32858           32849          0.0000;
  1140    2.019           32886           32886           32912           32896          0.0000;
  1141    2.021           32886           32933           32967           32945          0.0000;
  1142    2.022           32886           32981           33021           33002          0.0000;
  1143    2.024           33004           33028           33075           33064          0.0000;
  1144    2.026           33004           33075           33130           33127          0.0000;
  1145    2.028           33122           33122           33183           33185          0.0000;
  1146    2.029           33122           33169           33238           33236          0.0000;
  1147    2.031           33122           33216           33291           33280          0.0000;
  1148    2.033           33239           33263           33345           33325          0.0000;
  1149    2.035           33239           33310           33398           33376          0.0000;
  1150    2.036           33357           33357           33451           33435          0.0000;
  1151    2.038           33357           33403           33504           33499          0.0000;
  1152    2.040           33357           33450           33557           33560          0.0000;
  1153    2.042           33474           33497           33609           33613          0.0000;
  1154    2.044           33474           33544           33661           33657          0.0000;
  1155    2.045           33591           33591           33713           33697          0.0000;
  1156    2.047           33591           33638           33765           33741          0.0000;
  1157    2.049           33591           33685           33817           33793          0.0000;
  1158    2.051           33708           33732           33868           33854          0.0000;
  1159    2.052           33708           33779           33919           33916          0.0000;
  1160    2.054           33826           33826           33969           33973          0.0000;
  1161    2.056           33826           33873           34019           34021          0.0000;
  1162    2.058           33826           33921           34069           34061          0.0000;
  1163    2.059           33944           33968           34119           34100          0.0000;
  1164    2.061           33944           34015           34168           34144          0.0000;
  1165    2.063           34063           34063           34218           34197          0.0000;
  1166    2.065           34063           34110           34266           34257          0.0000;
  1167    2.067           34063           34158           34314           34315          0.0000;
  1168    2.068           34182           34206           34362           34367          0.0000;
  1169    2.070           34182           34254           34410           34408          0.0000;
  1170    2.072           34302           34302           34457           34444          0.0000;
  1171    2.074           34302           34350           34504           34482          0.0000;
  1172    2.075           34302           34398           34551           34528          0.0000;
  1173    2.077           34422           34446           34597           34582          0.0000;
  1174    2.079           34422           34495           34643           34639          0.0000;
  1175    2.081           34543           34543           34689           34693          0.0000;
  1176    2.083           34543           34591           34734           34737          0.0000;
  1177    2.084           34543           34640           34780           34774          0.0000;
  1178    2.086           34665           34689           34824           34808          0.0000;
  1179    2.088           34665           34737           34869           34846          0.0000;
  1180    2.090           34786           34786           34913           34892          0.0000;
  1181    2.091           34786           34835           34957           34945          0.0000;
  1182    2.093           34786           34883           35001           34998          0.0000;
  1183    2.095           34908           34932           35044           35046          0.0000;
  1184    2.097           34908           34981           35087           35085          0.0000;
  1185    2.098           35029           35029           35130           35119          0.0000;
  1186    2.100           35029           35078           35172           35153          0.0000;
  1187    2.102           35029           35126           35215           35194          0.0000;
  1188    2.104           35151           35175           35257           35241          0.0000;
  1189    2.106           35151           35223           35299           35292          0.0000;
  1190    2.107           35271           35271           35341           35340          0.0000;
  1191    2.109           35271           35319           35383           35381          0.0000;
  1192    2.111           35271           35368           35424           35416          0.0000;
  1193    2.113           35392           35416           35466           35449          0.0000;
  1194    2.114           35392           35464           35507           35485          0.0000;
  1195    2.116           35512           35512           35549           35529          0.0000;
  1196    2.118           35512           35559           35590           35579          0.0000;
  1197    2.120           35512           35607           35631           35628          0.0000;
  1198    2.121           35631           35654           35672           35672          0.0000;
  1199    2.123           35631           35702           35712           35708          0.0000;
  1200    2.125           35749           35749           35753           35739          0.0000;
  1201    2.127           35749           35796           35794           35771          0.0000;
  1202    2.129           35749           35843           35835           35811          0.0000;
  1203    2.130           35866           35890           35875           35858          0.0000;
  1204    2.132           35866           35937           35916           35908          0.0000;
  1205    2.134           35983           35983           35957           35955          0.0000;
  1206    2.136           35983           36029           35997           35995          0.0000;
  1207    2.137           35983           36075           36038           36028          0.0000;
  1208    2.139           36099           36122           36079           36059          0.0000;
  1209    2.141           36099           36167           36120           36095          0.0000;
  1210    2.143           36213           36213           36161           36138          0.0000;
  1211    2.144           36213           36259           36201           36187          0.0000;
  1212    2.146           36213           36305           36242           36237          0.0000;
  1213    2.148           36327           36350           36283           36282          0.0000;
  1214    2.150           36327           36395           36324           36319          0.0000;
  1215    2.152           36440           36440           36366           36352          0.0000;
  1216    2.153           36440           36485           36407           36386          0.0000;
  1217    2.155           36440           36529           36448           36425          0.0000;
  1218    2.157           36552           36574           36490           36472          0.0000;
  1219    2.159           36552           36618           36531           36521          0.0000;
  1220    2.160           36663           36663           36573           36568          0.0000;
  1221    2.162           36663           36707           36615           36609          0.0000;
  1222    2.164           36663           36750           36657           36645          0.0000;
  1223    2.166           36772           36794           36699           36680          0.0000;
  1224    2.168           36772           36837           36741           36719          0.0000;
  1225    2.169           36881           36881           36783           36764          0.0000;
  1226    2.171           36881           36924           36826           36813          0.0000;
  1227    2.173           36881           36967           36868           36862          0.0000;
  1228    2.175           36988           37009           36911           36905          0.0000;
  1229    2.176           36988           37052           36954           36944          0.0000;
  1230    2.178           37095           37095           36997           36979          0.0000;
  1231    2.180           37095           37137           37041           37018          0.0000;
  1232    2.182           37095           37179           37084           37062          0.0000;
  1233    2.183           37200           37221           37127           37112          0.0000;
  1234    2.185           37200           37263           37171           37163          0.0000;
  1235    2.187           37304           37304           37215           37211          0.0000;
  1236    2.189           37304           37345           37258           37252          0.0000;
  1237    2.191           37304           37387           37302           37288          0.0000;
  1238    2.192           37407           37428           37347           37324          0.0000;
  1239    2.194           37407           37469           37391           37365          0.0000;
  1240    2.196           37510           37510           37435           37413          0.0000;
  1241    2.198           37510           37551           37479           37466          0.0000;
  1242    2.199           37510           37591           37524           37518          0.0000;
  1243    2.201           37611           37631           37568           37565          0.0000;
  1244    2.203           37611           37671           37613           37604          0.0000;
  1245    2.205           37711           37711           37658           37640          0.0000;
  1246    2.206           37711           37751           37702           37678          0.0000;
  1247    2.208           37711           37790           37747           37722          0.0000;
  1248    2.210           37810           37830           37792           37772          0.0000;
  1249    2.212           37810           37869           37836           37825          0.0000;
  1250    2.214           37908           37908           37881           37876          0.0000;
  1251    2.215           37908           37947           37926           37921          0.0000;
  1252    2.217           37908           37986           37971           37960          0.0000;
  1253    2.219           38005           38024           38015           37996          0.0000;
  1254    2.221           38005           38063           38060           38034          0.0000;
  1255    2.222           38101           38101           38104           38079          0.0000;
  1256    2.224           38101           38139           38149           38129          0.0000;
  1257    2.226           38101           38177           38193           38181          0.0000;
  1258    2.228           38197           38215           38237           38230          0.0000;
  1259    2.229           38197           38253           38281           38273          0.0000;
  1260    2.231           38291           38291           38326           38312          0.0000;
  1261    2.233           38291           38329           38370           38349          0.0000;
  1262    2.235           38291           38366           38413           38390          0.0000;
  1263    2.237           38385           38404           38457           38436          0.0000;
  1264    2.238           38385           38441           38501           38484          0.0000;
  1265    2.240           38479           38479           38544           38532          0.0000;
  1266    2.242           38479           38516           38587           38575          0.0000;
  1267    2.244           38479           38553           38630           38615          0.0000;
  1268    2.245           38572           38590           38672           38653          0.0000;
  1269    2.247           38572           38627           38715           38693          0.0000;
  1270    2.249           38665           38665           38757           38737          0.0000;
  1271    2.251           38665           38702           38799           38783          0.0000;
  1272    2.253           38665           38739           38841           38828          0.0000;
  1273    2.254           38758           38776           38882           38870          0.0000;
  1274    2.256           38758           38813           38923           38907          0.0000;
  1275    2.258           38851           38851           38964           38942          0.0000;
  1276    2.260           38851           38888           39005           38980          0.0000;
  1277    2.261           38851           38925           39045           39021          0.0000;
  1278    2.263           38944           38963           39085           39066          0.0000;
  1279    2.265           38944           39000           39125           39112          0.0000;
  1280    2.267           39037           39037           39164           39154          0.0000;
  1281    2.268           39037           39075           39203           39191          0.0000;
  1282    2.270           39037           39113           39242           39224          0.0000;
  1283    2.272           39131           39150           39280           39256          0.0000;
  1284    2.274           39131           39188           39318           39292          0.0000;
  1285    2.276           39226           39226           39356           39332          0.0000;
  1286    2.277           39226           39264           39393           39375          0.0000;
  1287    2.279           39226           39302           39430           39417          0.0000;
  1288    2.281           39321           39340           39467           39456          0.0000;
  1289    2.283           39321           39378           39504           39491          0.0000;
  1290    2.284           39416           39416           39540           39522          0.0000;
  1291    2.286           39416           39455           39576           39553          0.0000;
  1292    2.288           39416           39493           39611           39586          0.0000;
  1293    2.290           39512           39531           39646           39624          0.0000;
  1294    2.291           39512           39570           39681           39662          0.0000;
  1295    2.293           39608           39608           39716           39700          0.0000;
  1296    2.295           39608           39647           39750           39735          0.0000;
  1297    2.297           39608           39685           39784           39765          0.0000;
  1298    2.299           39705           39724           39818           39796          0.0000;
  1299    2.300           39705           39762           39851           39828          0.0000;
  1300    2.302           39801           39801           39884           39863          0.0000;
  1301    2.304           39801           39840           39917           39900          0.0000;
  1302    2.306           39801           39879           39950           39937          0.0000;
  1303    2.307           39898           39917           39983           39970          0.0000;
  1304    2.309           39898           39956           40015           39999          0.0000;
  1305    2.311           39995           39995           40047           40026          0.0000;
  1306    2.313           39995           40033           40079           40054          0.0000;
  1307    2.314           39995           40072           40111           40085          0.0000;
  1308    2.316           40091           40110           40143           40120          0.0000;
  1309    2.318           40091           40149           40174           40156          0.0000;
  1310    2.320           40187           40187           40206           40190          0.0000;
  1311    2.322           40187           40225           40237           40222          0.0000;
  1312    2.323           40187           40263           40269           40251          0.0000;
  1313    2.325           40283           40302           40300           40279          0.0000;
  1314    2.327           40283           40340           40331           40308          0.0000;
  1315    2.329           40378           40378           40362           40340          0.0000;
  1316    2.330           40378           40415           40393           40373          0.0000;
  1317    2.332           40378           40453           40424           40405          0.0000;
  1318    2.334           40472           40491           40455           40436          0.0000;
  1319    2.336           40472           40528           40486           40465          0.0000;
  1320    2.338           40565           40565           40517           40493          0.0000;
  1321    2.339           40565           40602           40548           40522          0.0000;
  1322    2.341           40565           40639           40579           40552          0.0000;
  1323    2.343           40657           40675           40610           40585          0.0000;
  1324    2.345           40657           40712           40641           40620          0.0000;
  1325    2.346           40748           40748           40672           40655          0.0000;
  1326    2.348           40748           40784           40703           40688          0.0000;
  1327    2.350           40748           40820           40735           40717          0.0000;
  1328    2.352           40838           40855           40766           40745          0.0000;
  1329    2.353           40838           40891           40798           40773          0.0000;
  1330    2.355           40926           40926           40829           40804          0.0000;
  1331    2.357           40926           40961           40861           40837          0.0000;
  1332    2.359           40926           40995           40893           40872          0.0000;
  1333    2.361           41013           41030           40925           40905          0.0000;
  1334    2.362           41013           41064           40957           40937          0.0000;
  1335    2.364           41098           41098           40989           40967          0.0000;
  1336    2.366           41098           41131           41021           40996          0.0000;
  1337    2.368           41098           41165           41054           41029          0.0000;
  1338    2.369           41181           41198           41086           41064          0.0000;
  1339    2.371           41181           41231           41119           41101          0.0000;
  1340    2.373           41263           41263           41152           41137          0.0000;
  1341    2.375           41263           41296           41185           41169          0.0000;
  1342    2.376           41263           41328           41218           41199          0.0000;
  1343    2.378           41344           41360           41251           41227          0.0000;
  1344    2.380           41344           41392           41285           41258          0.0000;
  1345    2.382           41424           41424           41318           41292          0.0000;
  1346    2.384           41424           41455           41352           41329          0.0000;
  1347    2.385           41424           41486           41385           41367          0.0000;
  1348    2.387           41502           41517           41419           41404          0.0000;
  1349    2.389           41502           41548           41453           41438          0.0000;
  1350    2.391           41579           41579           41487           41470          0.0000;
  1351    2.392           41579           41609           41522           41501          0.0000;
  1352    2.394           41579           41639           41556           41535          0.0000;
  1353    2.396           41654           41669           41590           41570          0.0000;
  1354    2.398           41654           41699           41625           41605          0.0000;
  1355    2.399           41729           41729           41659           41639          0.0000;
  1356    2.401           41729           41759           41694           41672          0.0000;
  1357    2.403           41729           41788           41728           41704          0.0000;
  1358    2.405           41803           41818           41763           41739          0.0000;
  1359    2.407           41803           41847           41798           41775          0.0000;
  1360    2.408           41876           41876           41832           41812          0.0000;
  1361    2.410           41876           41905           41867           41850          0.0000;
  1362    2.412           41876           41934           41902           41885          0.0000;
  1363    2.414           41949           41963           41937           41920          0.0000;
  1364    2.415           41949           41991           41971           41952          0.0000;
  1365    2.417           42020           42020           42006           41984          0.0000;
  1366    2.419           42020           42049           42041           42017          0.0000;
  1367    2.421           42020           42077           42075           42052          0.0000;
  1368    2.423           42091           42106           42110           42088          0.0000;
  1369    2.424           42091           42134           42144           42123          0.0000;
  1370    2.426           42162           42162           42178           42158          0.0000;
  1371    2.428           42162           42191           42213           42193          0.0000;
  1372    2.430           42162           42219           42247           42228          0.0000;
  1373    2.431           42233           42247           42281           42264          0.0000;
  1374    2.433           42233           42275           42315           42298          0.0000;
  1375    2.435           42303           42303           42348           42332          0.0000;
  1376    2.437           42303           42332           42382           42364          0.0000;
  1377    2.438           42303           42360           42415           42396          0.0000;
  1378    2.440           42374           42388           42449           42427          0.0000;
  1379    2.442           42374           42417           42482           42460          0.0000;
  1380    2.444           42445           42445           42514           42492          0.0000;
  1381    2.446           42445           42473           42547           42526          0.0000;
  1382    2.447           42445           42501           42579           42560          0.0000;
  1383    2.449           42515           42530           42611           42593          0.0000;
  1384    2.451           42515           42558           42643           42627          0.0000;
  1385    2.453           42586           42586           42675           42660          0.0000;
  1386    2.454           42586           42615           42707           42692          0.0000;
  1387    2.456           42586           42643           42738           42723          0.0000;
  1388    2.458           42657           42671           42769           42752          0.0000;
  1389    2.460           42657           42700           42799           42780          0.0000;
  1390    2.461           42728           42728           42830           42809          0.0000;
  1391    2.463           42728           42757           42860           42840          0.0000;
  1392    2.465           42728           42785           42890           42871          0.0000;
  1393    2.467           42799           42814           42919           42902          0.0000;
  1394    2.469           42799           42842           42949           42932          0.0000;
  1395    2.470           42871           42871           42978           42960          0.0000;
  1396    2.472           42871           42900           43006           42988          0.0000;
  1397    2.474           42871           42928           43035           43017          0.0000;
  1398    2.476           42943           42957           43063           43047          0.0000;
  1399    2.477           42943           42986           43091           43078          0.0000;
  1400    2.479           43014           43014           43119           43108          0.0000;
  1401    2.481           43014           43043           43146           43135          0.0000;
  1402    2.483           43014           43072           43173           43160          0.0000;
  1403    2.484           43086           43101           43200           43184          0.0000;
  1404    2.486           43086           43129           43227           43208          0.0000;
  1405    2.488           43158           43158           43254           43235          0.0000;
  1406    2.490           43158           43187           43280           43263          0.0000;
  1407    2.492           43158           43215           43306           43291          0.0000;
  1408    2.493           43229           43244           43331           43318          0.0000;
  1409    2.495           43229           43272           43357           43343          0.0000;
  1410    2.497           43301           43301           43382           43366          0.0000;
  1411    2.499           43301           43329           43407           43389          0.0000;
  1412    2.500           43301           43358           43432           43415          0.0000;
  1413    2.502           43372           43386           43456           43443          0.0000;
  1414    2.504           43372           43415           43481           43470          0.0000;
  1415    2.506           43443           43443           43505           43496          0.0000;
  1416    2.508           43443           43471           43529           43518          0.0000;
  1417    2.509           43443           43500           43553           43538          0.0000;
  1418    2.511           43514           43528           43577           43558          0.0000;
  1419    2.513           43514           43556           43600           43580          0.0000;
  1420    2.515           43585           43585           43624           43605          0.0000;
  1421    2.516           43585           43613           43647           43632          0.0000;
  1422    2.518           43585           43640           43670           43659          0.0000;
  1423    2.520           43654           43668           43693           43682          0.0000;
  1424    2.522           43654           43696           43716           43702          0.0000;
  1425    2.523           43724           43724           43739           43721          0.0000;
  1426    2.525           43724           43751           43762           43741          0.0000;
  1427    2.527           43724           43779           43784           43764          0.0000;
  1428    2.529           43793           43806           43807           43791          0.0000;
  1429    2.531           43793           43833           43829           43818          0.0000;
  1430    2.532           43861           43861           43852           43844          0.0000;
  1431    2.534           43861           43888           43874           43866          0.0000;
  1432    2.536           43861           43915           43897           43885          0.0000;
  1433    2.538           43928           43941           43919           43904          0.0000;
  1434    2.539           43928           43968           43942           43924          0.0000;
  1435    2.541           43995           43995           43964           43948          0.0000;
  1436    2.543           43995           44021           43986           43973          0.0000;
  1437    2.545           43995           44048           44009           43999          0.0000;
  1438    2.546           44061           44074           44031           44022          0.0000;
  1439    2.548           44061           44100           44054           44042          0.0000;
  1440    2.550           44126           44126           44076           44060          0.0000;
  1441    2.552           44126           44152           44099           44080          0.0000;
  1442    2.554           44126           44178           44121           44103          0.0000;
  1443    2.555           44191           44203           44144           44128          0.0000;
  1444    2.557           44191           44229           44167           44155          0.0000;
  1445    2.559           44254           44254           44189           44181          0.0000;
  1446    2.561           44254           44279           44212           44204          0.0000;
  1447    2.562           44254           44305           44235           44225          0.0000;
  1448    2.564           44317           44330           44258           44247          0.0000;
  1449    2.566           44317           44354           44281           44269          0.0000;
  1450    2.568           44379           44379           44305           44293          0.0000;
  1451    2.569           44379           44404           44328           44319          0.0000;
  1452    2.571           44379           44428           44351           44343          0.0000;
  1453    2.573           44440           44452           44375           44366          0.0000;
  1454    2.575           44440           44477           44398           44388          0.0000;
  1455    2.577           44501           44501           44422           44409          0.0000;
  1456    2.578           44501           44525           44446           44431          0.0000;
  1457    2.580           44501           44548           44470           44455          0.0000;
  1458    2.582           44560           44572           44494           44480          0.0000;
  1459    2.584           44560           44595           44518           44506          0.0000;
  1460    2.585           44619           44619           44542           44531          0.0000;
  1461    2.587           44619           44642           44566           44555          0.0000;
  1462    2.589           44619           44665           44590           44577          0.0000;
  1463    2.591           44677           44688           44614           44601          0.0000;
  1464    2.593           44677           44711           44639           44626          0.0000;
  1465    2.594           44734           44734           44664           44654          0.0000;
  1466    2.596           44734           44756           44688           44682          0.0000;
  1467    2.598           44734           44779           44713           44708          0.0000;
  1468    2.600           44790           44801           44738           44732          0.0000;
  1469    2.601           44790           44823           44763           44754          0.0000;
  1470    2.603           44845           44845           44788           44776          0.0000;
  1471    2.605           44845           44867           44813           44799          0.0000;
  1472    2.607           44845           44889           44838           44825          0.0000;
  1473    2.608           44900           44911           44863           44852          0.0000;
  1474    2.610           44900           44932           44889           44879          0.0000;
  1475    2.612           44954           44954           44914           44905          0.0000;
  1476    2.614           44954           44975           44939           44929          0.0000;
  1477    2.616           44954           44997           44964           44952          0.0000;
  1478    2.617           45007           45018           44990           44976          0.0000;
  1479    2.619           45007           45039           45015           45003          0.0000;
  1480    2.621           45061           45061           45040           45031          0.0000;
  1481    2.623           45061           45082           45066           45060          0.0000;
  1482    2.624           45061           45103           45091           45088          0.0000;
  1483    2.626           45113           45123           45116           45112          0.0000;
  1484    2.628           45113           45144           45141           45135          0.0000;
  1485    2.630           45165           45165           45166           45157          0.0000;
  1486    2.631           45165           45186           45192           45180          0.0000;
  1487    2.633           45165           45206           45217           45206          0.0000;
  1488    2.635           45217           45227           45242           45233          0.0000;
  1489    2.637           45217           45247           45267           45260          0.0000;
  1490    2.639           45268           45268           45291           45285          0.0000;
  1491    2.640           45268           45289           45316           45308          0.0000;
  1492    2.642           45268           45309           45341           45330          0.0000;
  1493    2.644           45319           45330           45366           45352          0.0000;
  1494    2.646           45319           45350           45390           45376          0.0000;
  1495    2.647           45370           45370           45414           45403          0.0000;
  1496    2.649           45370           45391           45438           45432          0.0000;
  1497    2.651           45370           45411           45463           45460          0.0000;
  1498    2.653           45421           45431           45487           45486          0.0000;
  1499    2.654           45421           45452           45510           45508          0.0000;
  1500    2.656           45472           45472           45534           45527          0.0000;
  1501    2.658           45472           45492           45558           45548          0.0000;
  1502    2.660           45472           45513           45581           45571          0.0000;
  1503    2.662           45523           45533           45604           45596          0.0000;
  1504    2.663           45523           45553           45627           45622          0.0000;
  1505    2.665           45573           45573           45650           45647          0.0000;
  1506    2.667           45573           45593           45673           45670          0.0000;
  1507    2.669           45573           45614           45695           45689          0.0000;
  1508    2.670           45624           45634           45717           45708          0.0000;
  1509    2.672           45624           45654           45739           45727          0.0000;
  1510    2.674           45674           45674           45761           45749          0.0000;
  1511    2.676           45674           45694           45782           45773          0.0000;
  1512    2.678           45674           45715           45804           45800          0.0000;
  1513    2.679           45725           45735           45825           45825          0.0000;
  1514    2.681           45725           45755           45846           45848          0.0000;
  1515    2.683           45775           45775           45867           45867          0.0000;
  1516    2.685           45775           45795           45887           45884          0.0000;
  1517    2.686           45775           45815           45908           45902          0.0000;
  1518    2.688           45825           45835           45928           45922          0.0000;
  1519    2.690           45825           45855           45948           45944          0.0000;
  1520    2.692           45875           45875           45967           45967          0.0000;
  1521    2.693           45875           45895           45987           45987          0.0000;
  1522    2.695           45875           45915           46006           46004          0.0000;
  1523    2.697           45925           45935           46025           46020          0.0000;
  1524    2.699           45925           45955           46044           46036          0.0000;
  1525    2.701           45975           45975           46063           46054          0.0000;
  1526    2.702           45975           45995           46081           46075          0.0000;
  1527    2.704           45975           46015           46099           46096          0.0000;
  1528    2.706           46025           46035           46118           46115          0.0000;
  1529    2.708           46025           46054           46135           46132          0.0000;
  1530    2.709           46074           46074           46153           46147          0.0000;
  1531    2.711           46074           46094           46170           46162          0.0000;
  1532    2.713           46074           46114           46187           46178          0.0000;
