 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
    87    0.770               6               6               5          0.5000;
    88    0.779               6               6               5          0.5000;
    89    0.788               6               6               4          0.5000;
    90    0.797               6               6               4          0.5000;
    91    0.806               6               6               4          0.5000;
    92    0.815               6               6               4          0.5000;
    93    0.823               6               6               4          0.5000;
    94    0.832               6               6               4          0.5000;
    95    0.841               6               6               4          0.5000;
    96    0.850               6               6               4          0.5000;
    97    0.859               6               6               4          0.5000;
    98    0.868               6               6               4          0.5000;
    99    0.877               6               6               4          0.5000;
   100    0.885               6               6               5          0.5000;
   101    0.894               6               6               5          0.5000;
   102    0.903               6               6               5          0.5000;
   103    0.912               6               6               5          0.5000;
   104    0.921               6               6               5          0.5000;
   105    0.930               6               6               5          0.5000;
   106    0.939               6               6               5          0.5000;
   107    0.947               6               6               5          0.5000;
   108    0.956               6               6               5          0.5000;
   109    0.965               6               6               5          0.5000;
   110    0.974               6               6               5          0.5000;
   111    0.983               6               6               5          0.5000;
   112    0.992               6               6               4          0.5000;
   113    1.001               6               6               4          0.5000;
   114    1.009               6               6               4          0.5000;
   115    1.018               6               6               4          0.5000;
   116    1.027               6               6               4          0.5000;
   117    1.036               6               6               4          0.5000;
   118    1.045               6               6               4          0.5000;
   119    1.054               6               6               4          0.5000;
   120    1.063               6               6               4          0.5000;
   121    1.071               6               6               4          0.5000;
   122    1.080               6               6               4          0.5000;
   123    1.089               6               6               5          0.5000;
   124    1.098               6               6               5          0.5000;
   125    1.107               6               6               5          0.5000;
   126    1.116               6               6               5          0.5000;
   127    1.124               6               6               5          0.5000;
   128    1.133               6               6               5          0.5000;
   129    1.142               6               6               5          0.5000;
   130    1.151               6               6               5          0.5000;
   131    1.160               6               6               5          0.5000;
   132    1.169               6               6               5          0.5000;
   133    1.178               6               6               5          0.5000;
   134    1.186               6               6               5          0.5000;
   135    1.195               6               6               5          0.5000;
   136    1.204               6               6               5          0.5000;
   137    1.213               6               6               4          0.5000;
   138    1.222               6               6               4          0.5000;
   139    1.231               6               6               4          0.5000;
   140    1.240               6               6               4          0.5000;
   141    1.248               6               6               4          0.5000;
   142    1.257               6               6               4          0.5000;
   143    1.266               6               6               4          0.5000;
   144    1.275               6               6               4          0.5000;
   145    1.284               6               6               5          0.5000;
   146    1.293               6               6               5          0.5000;
   147    1.302               6               6               5          0.5000;
   148    1.310               6               6               5          0.5000;
   149    1.319               6               6               5          0.5000;
   150    1.328               6               6               5          0.5000;
   151    1.337               6               6               5          0.5000;
   152    1.346               6               6               5          0.5000;
   153    1.355               6               6               5          0.5000;
   154    1.364               6               6               5          0.5000;
   155    1.372               6               6               5          0.5000;
   156    1.381               6               6               5          0.5000;
   157    1.390               6               6               5          0.5000;
   158    1.399               6               6               5          0.5000;
   159    1.408               6               6               5          0.5000;
   160    1.417               6               6               5          0.5000;
   161    1.426               6               6               4          0.5000;
   162    1.434               6               6               4          0.5000;
   163    1.443               6               6               4          0.5000;
   164    1.452               6               6               4          0.5000;
   165    1.461               6               6               4          0.5000;
   166    1.470               6               6               4          0.5000;
   167    1.479               6               6               4          0.5000;
   168    1.488               6               6               5          0.5000;
   169    1.496               6               6               5          0.5000;
   170    1.505               6               6               5          0.5000;
   171    1.514               6               6               5          0.5000;
   172    1.523               6               6               5          0.5000;
   173    1.532               6               6               5          0.5000;
   174    1.541               6               6               5          0.5000;
   175    1.549               6               6               5          0.5000;
   176    1.558               6               6               5          0.5000;
   177    1.567               6               6               5          0.5000;
   178    1.576               6               6               5          0.5000;
   179    1.585               6               6               5          0.5000;
   180    1.594               6               6               5          0.5000;
   181    1.603               6               6               5          0.5000;
   182    1.611               6               6               5          0.5000;
   183    1.620               6               6               5          0.5000;
   184    1.629               6               6               5          0.5000;
   185    1.638               6               6               4          0.5000;
   186    1.647               6               6               4          0.5000;
   187    1.656               6               6               4          0.5000;
   188    1.665               6               6               4          0.5000;
   189    1.673               6               6               4          0.5000;
   190    1.682               6               6               5          0.5000;
   191    1.691               6               6               5          0.5000;
   192    1.700               6               6               5          0.5000;
   193    1.709               6               6               5          0.5000;
   194    1.718               6               6               5          0.5000;
   195    1.727               6               6               5          0.5000;
   196    1.735               6               6               5          0.5000;
   197    1.744               6               6               5          0.5000;
   198    1.753               6               6               5          0.5000;
   199    1.762               6               6               5          0.5000;
   200    1.771               6               6               5          0.5000;
   201    1.780               6               6               5          0.5000;
   202    1.789               6               6               5          0.5000;
   203    1.797               6               6               5          0.5000;
   204    1.806               6               6               5          0.5000;
   205    1.815               6               6               5          0.5000;
   206    1.824               6               6               5          0.5000;
   207    1.833               6               6               5          0.5000;
   208    1.842               6               6               5          0.5000;
   209    1.851               6               6               5          0.5000;
   210    1.859               6               6               5          0.5000;
   211    1.868               6               6               5          0.5000;
   212    1.877               6               6               5          0.5000;
   213    1.886               6               6               5          0.5000;
   214    1.895               6               6               5          0.5000;
   215    1.904               6               6               5          0.5000;
   216    1.913               6               6               5          0.5000;
   217    1.921               6               6               5          0.5000;
   218    1.930               6               6               5          0.5000;
   219    1.939               6               6               5          0.5000;
   220    1.948               6               6               5          0.5000;
   221    1.957               7               7               5          0.5000;
   222    1.966               7               7               5          0.5000;
   223    1.974               7               7               5          0.5000;
   224    1.983               7               7               5          0.5000;
   225    1.992               7               7               5          0.5000;
   226    2.001               7               7               5          0.0000;
   227    2.010               5               5               5          0.0000;
   228    2.019               6               6               5          0.0000;
   229    2.028               5               5               5          0.0000;
   230    2.036               5               5               5          0.0000;
   231    2.045               5               5               5          0.0000;
   232    2.054               5               5               4          0.0000;
   233    2.063               5               5               4          0.0000;
   234    2.072               5               5               4          0.0000;
   235    2.081               5               5               4          0.0000;
   236    2.090               5               5               4          0.0000;
   237    2.098               5               5               4          0.0000;
   238    2.107               5               5               4          0.0000;
   239    2.116               5               5               4          0.0000;
   240    2.125               5               5               4          0.0000;
   241    2.134               5               5               4          0.0000;
   242    2.143               5               5               4          0.0000;
   243    2.152               5               5               4          0.0000;
   244    2.160               5               5               4          0.0000;
   245    2.169               5               5               4          0.0000;
   246    2.178               5               5               5          0.0000;
   247    2.187               5               5               5          0.0000;
   248    2.196               5               5               5          0.0000;
   249    2.205               5               5               5          0.0000;
   250    2.214               5               5               5          0.0000;
   251    2.222               5               5               5          0.0000;
   252    2.231               5               5               5          0.0000;
   253    2.240               5               5               5          0.0000;
   254    2.249               5               5               4          0.0000;
   255    2.258               5               5               4          0.0000;
   256    2.267               5               5               4          0.0000;
   257    2.276               5               5               4          0.0000;
   258    2.284               5               5               4          0.0000;
   259    2.293               5               5               4          0.0000;
   260    2.302               5               5               4          0.0000;
   261    2.311               5               5               4          0.0000;
   262    2.320               5               5               4          0.0000;
   263    2.329               5               5               4          0.0000;
   264    2.338               5               5               4          0.0000;
   265    2.346               5               5               4          0.0000;
   266    2.355               5               5               4          0.0000;
   267    2.364               5               5               4          0.0000;
   268    2.373               5               5               4          0.0000;
   269    2.382               5               5               4          0.0000;
   270    2.391               5               5               5          0.0000;
   271    2.399               5               5               5          0.0000;
   272    2.408               5               5               5          0.0000;
   273    2.417               5               5               5          0.0000;
   274    2.426               5               5               5          0.0000;
   275    2.435               5               5               5          0.0000;
   276    2.444               5               5               5          0.0000;
   277    2.453               5               5               4          0.0000;
   278    2.461               5               5               4          0.0000;
   279    2.470               5               5               4          0.0000;
   280    2.479               5               5               4          0.0000;
   281    2.488               5               5               4          0.0000;
   282    2.497               5               5               4          0.0000;
   283    2.506               5               5               4          0.0000;
   284    2.515               5               5               4          0.0000;
   285    2.523               5               5               4          0.0000;
   286    2.532               5               5               4          0.0000;
   287    2.541               5               5               4          0.0000;
   288    2.550               5               5               4          0.0000;
   289    2.559               5               5               4          0.0000;
   290    2.568               5               5               4          0.0000;
   291    2.577               5               5               4          0.0000;
   292    2.585               5               5               4          0.0000;
   293    2.594               5               5               5          0.0000;
   294    2.603               5               5               5          0.0000;
   295    2.612               5               5               5          0.0000;
   296    2.621               5               5               5          0.0000;
   297    2.630               5               5               5          0.0000;
   298    2.639               5               5               5          0.0000;
   299    2.647               5               5               4          0.0000;
   300    2.656               5               5               4          0.0000;
   301    2.665               5               5               4          0.0000;
   302    2.674               5               5               4          0.0000;
   303    2.683               5               5               4          0.0000;
   304    2.692               5               5               4          0.0000;
   305    2.701               5               5               4          0.0000;
   306    2.709               5               5               4          0.0000;
   307    2.718               5               5               4          0.0000;
   308    2.727               5               5               4          0.0000;
   309    2.736               5               5               4          0.0000;
   310    2.745               5               5               4          0.0000;
   311    2.754               5               5               4          0.0000;
   312    2.763               5               5               4          0.0000;
   313    2.771               5               5               4          0.0000;
   314    2.780               5               5               4          0.0000;
   315    2.789               5               5               4          0.0000;
   316    2.798               5               5               4          0.0000;
   317    2.807               5               5               4          0.0000;
   318    2.816               5               5               4          0.0000;
   319    2.824               5               5               4          0.0000;
   320    2.833               5               5               4          0.0000;
   321    2.842               5               5               4          0.0000;
   322    2.851               5               5               4          0.0000;
   323    2.860               5               5               4          0.0000;
   324    2.869               5               5               4          0.0000;
   325    2.878               5               5               4          0.0000;
   326    2.886               5               5               4          0.0000;
   327    2.895               5               5               4          0.0000;
   328    2.904               5               5               4          0.0000;
   329    2.913               5               5               4          0.0000;
   330    2.922               5               5               4          0.0000;
   331    2.931               5               5               4          0.0000;
   332    2.940               5               5               4          0.0000;
   333    2.948               5               5               4          0.0000;
   334    2.957               5               5               4          0.0000;
   335    2.966               5               5               4          0.0000;
   336    2.975               5               5               4          0.0000;
   337    2.984               5               5               4          0.0000;
   338    2.993               5               5               4          0.0000;
   339    3.002               5               5               4          0.0000;
   340    3.010               5               5               4          0.0000;
   341    3.019               5               5               4          0.0000;
   342    3.028               5               5               4          0.0000;
   343    3.037               5               5               4          0.0000;
   344    3.046               5               5               4          0.0000;
   345    3.055               5               5               4          0.0000;
   346    3.064               5               5               4          0.0000;
   347    3.072               5               5               4          0.0000;
   348    3.081               5               5               4          0.0000;
   349    3.090               5               5               4          0.0000;
   350    3.099               5               5               4          0.0000;
   351    3.108               5               5               4          0.0000;
   352    3.117               5               5               4          0.0000;
   353    3.126               5               5               4          0.0000;
   354    3.134               5               5               4          0.0000;
   355    3.143               5               5               4          0.0000;
   356    3.152               5               5               4          0.0000;
   357    3.161               5               5               4          0.0000;
   358    3.170               5               5               4          0.0000;
   359    3.179               5               5               4          0.0000;
   360    3.188               5               5               4          0.0000;
   361    3.196               5               5               4          0.0000;
   362    3.205               5               5               4          0.0000;
   363    3.214               5               5               4          0.0000;
   364    3.223               5               5               4          0.0000;
   365    3.232               5               5               4          0.0000;
   366    3.241               5               5               4          0.0000;
   367    3.249               5               5               4          0.0000;
   368    3.258               5               5               4          0.0000;
   369    3.267               5               5               4          0.0000;
   370    3.276               5               5               4          0.0000;
   371    3.285               5               5               4          0.0000;
   372    3.294               5               5               4          0.0000;
   373    3.303               5               5               4          0.0000;
   374    3.311               5               5               4          0.0000;
   375    3.320               5               5               4          0.0000;
   376    3.329               5               5               4          0.0000;
   377    3.338               5               5               4          0.0000;
   378    3.347               5               5               4          0.0000;
   379    3.356               5               5               4          0.0000;
   380    3.365               5               5               4          0.0000;
   381    3.373               5               5               4          0.0000;
   382    3.382               5               5               4          0.0000;
   383    3.391               5               5               4          0.0000;
   384    3.400               5               5               4          0.0000;
   385    3.409               5               5               4          0.0000;
   386    3.418               5               5               4          0.0000;
   387    3.427               5               5               4          0.0000;
   388    3.435               5               5               4          0.0000;
   389    3.444               5               5               4          0.0000;
   390    3.453               5               5               4          0.0000;
   391    3.462               5               5               4          0.0000;
   392    3.471               5               5               4          0.0000;
   393    3.480               5               5               4          0.0000;
   394    3.489               5               5               4          0.0000;
   395    3.497               5               5               4          0.0000;
   396    3.506               5               5               4          0.0000;
   397    3.515               5               5               4          0.0000;
   398    3.524               5               5               4          0.0000;
   399    3.533               5               5               4          0.0000;
   400    3.542               5               5               4          0.0000;
   401    3.551               5               5               4          0.0000;
   402    3.559               5               5               4          0.0000;
   403    3.568               5               5               4          0.0000;
   404    3.577               5               5               4          0.0000;
   405    3.586               5               5               4          0.0000;
   406    3.595               5               5               4          0.0000;
   407    3.604               5               5               4          0.0000;
   408    3.613               5               5               4          0.0000;
   409    3.621               5               5               4          0.0000;
   410    3.630               5               5               4          0.0000;
   411    3.639               5               5               4          0.0000;
   412    3.648               5               5               4          0.0000;
   413    3.657               5               5               4          0.0000;
   414    3.666               5               5               4          0.0000;
   415    3.674               5               5               4          0.0000;
   416    3.683               5               5               4          0.0000;
   417    3.692               5               5               4          0.0000;
   418    3.701               5               5               4          0.0000;
   419    3.710               5               5               4          0.0000;
   420    3.719               5               5               4          0.0000;
   421    3.728               5               5               4          0.0000;
   422    3.736               5               5               4          0.0000;
   423    3.745               5               5               4          0.0000;
   424    3.754               5               5               4          0.0000;
   425    3.763               5               5               4          0.0000;
   426    3.772               5               5               4          0.0000;
   427    3.781               5               5               4          0.0000;
   428    3.790               5               5               4          0.0000;
   429    3.798               5               5               4          0.0000;
   430    3.807               5               5               4          0.0000;
   431    3.816               5               5               4          0.0000;
   432    3.825               5               5               4          0.0000;
   433    3.834               5               5               4          0.0000;
   434    3.843               5               5               4          0.0000;
   435    3.852               5               5               4          0.0000;
   436    3.860               5               5               4          0.0000;
   437    3.869               5               5               4          0.0000;
   438    3.878               5               5               4          0.0000;
   439    3.887               5               5               4          0.0000;
   440    3.896               5               5               4          0.0000;
   441    3.905               5               5               4          0.0000;
   442    3.914               5               5               4          0.0000;
   443    3.922               5               5               4          0.0000;
   444    3.931               5               5               4          0.0000;
   445    3.940               5               5               4          0.0000;
   446    3.949               5               5               4          0.0000;
   447    3.958               5               5               4          0.0000;
   448    3.967               5               5               4          0.0000;
   449    3.976               5               5               4          0.0000;
   450    3.984               5               5               4          0.0000]
