 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   218    1.930             245             245               2          0.5000;
   219    1.939             245             245               2          0.5000;
   220    1.948             245             245               2          0.5000;
   221    1.957             245             245               2          0.5000;
   222    1.966             245             245               2          0.5000;
   223    1.974             245             245               2          0.5000;
   224    1.983             245             245               2          0.5000;
   225    1.992             245             245               2          0.5000;
   226    2.001             245             245               2          0.5000;
   227    2.010             244             243               2          0.0000;
   228    2.019             239             237               2          0.0000;
   229    2.028             230             227               2          0.0000;
   230    2.036             217             212               2          0.0000;
   231    2.045             200             194               2          0.0000;
   232    2.054             180             173               2          0.0000;
   233    2.063             157             150               2          0.0000;
   234    2.072             132             125               2          0.0000;
   235    2.081             107              99               2          0.0000;
   236    2.090              80              72               2          0.0000;
   237    2.098              53              45               2          0.0000;
   238    2.107              26              19               1          0.0000;
   239    2.116               0              -7               1          0.0000;
   240    2.125             -24             -31               1          0.0000;
   241    2.134             -46             -52               1          0.0000;
   242    2.143             -65             -70               1          0.0000;
   243    2.152             -81             -85               1          0.0000;
   244    2.160             -93             -95               1          0.0000;
   245    2.169            -101            -102               1          0.0000;
   246    2.178            -105            -105               1          0.0000;
   247    2.187            -105            -103               1          0.0000;
   248    2.196             -99             -97               1          0.0000;
   249    2.205             -91             -88               1          0.0000;
   250    2.214             -80             -76               1          0.0000;
   251    2.222             -66             -62               1          0.0000;
   252    2.231             -51             -46               1          0.0000;
   253    2.240             -34             -28               1          0.0000;
   254    2.249             -16             -10               1          0.0000;
   255    2.258               2               8               1          0.0000;
   256    2.267              20              25               1          0.0000;
   257    2.276              37              42               2          0.0000;
   258    2.284              52              56               2          0.0000;
   259    2.293              66              70               2          0.0000;
   260    2.302              77              80               2          0.0000;
   261    2.311              87              89               2          0.0000;
   262    2.320              93              94               2          0.0000;
   263    2.329              97              98               2          0.0000;
   264    2.338              98              98               2          0.0000;
   265    2.346              96              96               2          0.0000;
   266    2.355              92              91               2          0.0000;
   267    2.364              86              84               2          0.0000;
   268    2.373              79              76               2          0.0000;
   269    2.382              70              67               2          0.0000;
   270    2.391              59              56               2          0.0000;
   271    2.399              49              46               2          0.0000;
   272    2.408              38              35               2          0.0000;
   273    2.417              27              24               1          0.0000;
   274    2.426              17              14               1          0.0000;
   275    2.435               7               5               1          0.0000;
   276    2.444              -1              -3               1          0.0000;
   277    2.453              -8             -10               1          0.0000;
   278    2.461             -14             -15               1          0.0000;
   279    2.470             -18             -19               1          0.0000;
   280    2.479             -20             -21               1          0.0000;
   281    2.488             -21             -21               1          0.0000;
   282    2.497             -19             -18               1          0.0000;
   283    2.506             -16             -15               1          0.0000;
   284    2.515             -12             -10               1          0.0000;
   285    2.523              -7              -5               1          0.0000;
   286    2.532              -1               0               1          0.0000;
   287    2.541               5               6               1          0.0000;
   288    2.550              11              12               1          0.0000;
   289    2.559              16              18               1          0.0000;
   290    2.568              22              23               1          0.0000;
   291    2.577              26              27               1          0.0000;
   292    2.585              30              31               1          0.0000;
   293    2.594              33              34               1          0.0000;
   294    2.603              35              35               1          0.0000;
   295    2.612              36              36               1          0.0000;
   296    2.621              36              35               1          0.0000;
   297    2.630              35              34               1          0.0000;
   298    2.639              32              32               1          0.0000;
   299    2.647              30              29               1          0.0000;
   300    2.656              27              26               1          0.0000;
   301    2.665              24              23               1          0.0000;
   302    2.674              21              20               1          0.0000;
   303    2.683              18              17               1          0.0000;
   304    2.692              15              15               1          0.0000;
   305    2.701              13              12               1          0.0000;
   306    2.709              12              11               1          0.0000;
   307    2.718              11              10               1          0.0000;
   308    2.727              10              10               1          0.0000;
   309    2.736              11              11               1          0.0000;
   310    2.745              11              12               1          0.0000;
   311    2.754              12              13               1          0.0000;
   312    2.763              14              15               1          0.0000;
   313    2.771              16              16               1          0.0000;
   314    2.780              18              18               1          0.0000;
   315    2.789              19              20               1          0.0000;
   316    2.798              20              21               1          0.0000;
   317    2.807              22              22               1          0.0000;
   318    2.816              22              22               1          0.0000;
   319    2.824              23              23               1          0.0000;
   320    2.833              22              22               1          0.0000;
   321    2.842              22              22               1          0.0000;
   322    2.851              21              21               1          0.0000;
   323    2.860              20              20               1          0.0000;
   324    2.869              19              19               1          0.0000;
   325    2.878              18              18               1          0.0000;
   326    2.886              17              17               1          0.0000;
   327    2.895              16              16               1          0.0000;
   328    2.904              16              15               1          0.0000;
   329    2.913              15              15               1          0.0000;
   330    2.922              15              15               1          0.0000;
   331    2.931              16              16               1          0.0000;
   332    2.940              16              16               1          0.0000;
   333    2.948              17              17               1          0.0000;
   334    2.957              18              18               1          0.0000;
   335    2.966              19              19               1          0.0000;
   336    2.975              19              19               1          0.0000;
   337    2.984              20              20               1          0.0000;
   338    2.993              20              20               1          0.0000;
   339    3.002              20              20               1          0.0000;
   340    3.010              20              20               1          0.0000;
   341    3.019              20              19               1          0.0000;
   342    3.028              19              19               1          0.0000;
   343    3.037              19              18               1          0.0000;
   344    3.046              18              18               1          0.0000;
   345    3.055              17              17               1          0.0000;
   346    3.064              17              17               1          0.0000;
   347    3.072              17              17               1          0.0000;
   348    3.081              16              16               1          0.0000;
   349    3.090              17              17               1          0.0000;
   350    3.099              17              17               1          0.0000;
   351    3.108              17              17               1          0.0000;
   352    3.117              18              18               1          0.0000;
   353    3.126              18              18               1          0.0000;
   354    3.134              19              19               1          0.0000;
   355    3.143              19              19               1          0.0000;
   356    3.152              19              19               1          0.0000;
   357    3.161              19              19               1          0.0000;
   358    3.170              19              19               1          0.0000;
   359    3.179              19              19               1          0.0000;
   360    3.188              19              19               1          0.0000;
   361    3.196              18              18               1          0.0000;
   362    3.205              18              18               1          0.0000;
   363    3.214              18              18               1          0.0000;
   364    3.223              17              17               1          0.0000;
   365    3.232              17              17               1          0.0000;
   366    3.241              17              17               1          0.0000;
   367    3.249              17              17               1          0.0000;
   368    3.258              17              18               1          0.0000;
   369    3.267              18              18               1          0.0000;
   370    3.276              18              18               1          0.0000;
   371    3.285              18              18               1          0.0000;
   372    3.294              18              18               1          0.0000;
   373    3.303              19              19               1          0.0000;
   374    3.311              19              19               1          0.0000;
   375    3.320              19              19               1          0.0000;
   376    3.329              19              19               1          0.0000;
   377    3.338              18              18               1          0.0000;
   378    3.347              18              18               1          0.0000;
   379    3.356              18              18               1          0.0000;
   380    3.365              18              18               1          0.0000;
   381    3.373              18              18               1          0.0000;
   382    3.382              18              18               1          0.0000;
   383    3.391              18              18               1          0.0000;
   384    3.400              18              18               1          0.0000;
   385    3.409              18              18               1          0.0000;
   386    3.418              18              18               1          0.0000;
   387    3.427              18              18               1          0.0000;
   388    3.435              18              18               1          0.0000;
   389    3.444              18              18               1          0.0000;
   390    3.453              18              18               1          0.0000;
   391    3.462              18              18               1          0.0000;
   392    3.471              18              18               1          0.0000;
   393    3.480              18              18               1          0.0000;
   394    3.489              18              18               1          0.0000;
   395    3.497              18              18               1          0.0000;
   396    3.506              18              18               1          0.0000;
   397    3.515              18              18               1          0.0000;
   398    3.524              18              18               1          0.0000;
   399    3.533              18              18               1          0.0000;
   400    3.542              18              18               1          0.0000;
   401    3.551              18              18               1          0.0000;
   402    3.559              18              18               1          0.0000;
   403    3.568              18              18               1          0.0000;
   404    3.577              18              18               1          0.0000;
   405    3.586              18              18               1          0.0000;
   406    3.595              18              18               1          0.0000;
   407    3.604              18              18               1          0.0000;
   408    3.613              18              18               1          0.0000;
   409    3.621              18              18               1          0.0000;
   410    3.630              18              18               1          0.0000;
   411    3.639              18              18               1          0.0000;
   412    3.648              18              18               1          0.0000;
   413    3.657              18              18               1          0.0000;
   414    3.666              18              18               1          0.0000;
   415    3.674              18              18               1          0.0000;
   416    3.683              18              18               1          0.0000;
   417    3.692              18              18               1          0.0000;
   418    3.701              18              18               1          0.0000;
   419    3.710              18              18               1          0.0000;
   420    3.719              18              18               1          0.0000;
   421    3.728              18              18               1          0.0000;
   422    3.736              18              18               1          0.0000;
   423    3.745              18              18               1          0.0000;
   424    3.754              18              18               1          0.0000;
   425    3.763              18              18               1          0.0000;
   426    3.772              18              18               1          0.0000;
   427    3.781              18              18               1          0.0000;
   428    3.790              18              18               1          0.0000;
   429    3.798              18              18               1          0.0000;
   430    3.807              18              18               1          0.0000;
   431    3.816              18              18               1          0.0000;
   432    3.825              18              18               1          0.0000;
   433    3.834              18              18               1          0.0000;
   434    3.843              18              18               1          0.0000;
   435    3.852              18              18               1          0.0000;
   436    3.860              18              18               1          0.0000;
   437    3.869              18              18               1          0.0000;
   438    3.878              18              18               1          0.0000;
   439    3.887              18              18               1          0.0000;
   440    3.896              18              18               1          0.0000;
   441    3.905              18              18               1          0.0000;
   442    3.914              18              18               1          0.0000;
   443    3.922              18              18               1          0.0000;
   444    3.931              18              18               1          0.0000;
   445    3.940              18              18               1          0.0000;
   446    3.949              18              18               1          0.0000;
   447    3.958              18              18               1          0.0000;
   448    3.967              18              18               1          0.0000;
   449    3.976              18              18               1          0.0000;
   450    3.984              18              18               1          0.0000]
